gene	go
RAF1	GO:0031333
RAF1	GO:0048011
RAF1	GO:0043410
RAF1	GO:0033138
RAF1	GO:0045944
RAF1	GO:0006468
RAF1	GO:0042981
RAF1	GO:0045595
RAF1	GO:2000145
RAF1	GO:0035023
RAF1	GO:0035994
RAF1	GO:0007165
RAF1	GO:0035019
RAF1	GO:0048538
RAF1	GO:0030878
RAF1	GO:0042060
SRMS	GO:0005737
SRMS	GO:0005829
SRMS	GO:0031234
SRMS	GO:0005524
SRMS	GO:0004715
SRMS	GO:0004712
SRMS	GO:0004713
SRMS	GO:0005102
SRMS	GO:0030154
SRMS	GO:0045087
SRMS	GO:0009968
SRMS	GO:0038083
SRMS	GO:0018108
SRMS	GO:0007169
S10A1	GO:0005737
S10A1	GO:0005829
S10A1	GO:0005576
S10A1	GO:0005794
S10A1	GO:0005739
S10A1	GO:0005654
S10A1	GO:0005634
S10A1	GO:0032991
S10A1	GO:0016529
S10A1	GO:0051117
S10A1	GO:0005509
S10A1	GO:0048306
S10A1	GO:0042802
S10A1	GO:0042803
S10A1	GO:0044548
S10A1	GO:0035556
S10A1	GO:0051000
S10A1	GO:1903672
S10A1	GO:0008016
S10A1	GO:0021762
MK14	GO:0005737
MK14	GO:0005829
MK14	GO:0005576
MK14	GO:1904813
MK14	GO:0098978
MK14	GO:0005739
MK14	GO:0016607
MK14	GO:0005654
MK14	GO:0005634
MK14	GO:0034774
MK14	GO:0000922
MK14	GO:0005524
MK14	GO:0019899
MK14	GO:0004707
MK14	GO:0004708
MK14	GO:0048273
MK14	GO:0051525
MK14	GO:0019903
MK14	GO:0106310
MK14	GO:0004674
MK14	GO:0070935
MK14	GO:0001525
MK14	GO:0006915
MK14	GO:0060348
MK14	GO:0001502
MK14	GO:0000902
MK14	GO:0007166
MK14	GO:0071479
MK14	GO:0071222
MK14	GO:0071223
MK14	GO:0071356
MK14	GO:0035924
MK14	GO:0098586
MK14	GO:0090398
MK14	GO:0006935
MK14	GO:0002062
MK14	GO:0000077
MK14	GO:0019395
MK14	GO:0006006
MK14	GO:0035556
MK14	GO:0031663
MK14	GO:0090090
MK14	GO:0035331
MK14	GO:0002862
MK14	GO:0001649
MK14	GO:0030316
MK14	GO:0038066
MK14	GO:0018105
MK14	GO:0001890
MK14	GO:0030168
MK14	GO:0090336
MK14	GO:0060045
MK14	GO:0031281
MK14	GO:0045648
MK14	GO:0010628
MK14	GO:0046326
MK14	GO:0032735
MK14	GO:0051149
MK14	GO:0045663
MK14	GO:1901741
MK14	GO:0010831
MK14	GO:0042307
MK14	GO:2000379
MK14	GO:0045944
MK14	GO:1900015
MK14	GO:0030278
MK14	GO:0099179
MK14	GO:0006357
MK14	GO:0002021
MK14	GO:0032868
MK14	GO:0032495
MK14	GO:0035994
MK14	GO:0007165
MK14	GO:0042770
MK14	GO:0007519
MK14	GO:0090400
MK14	GO:0051146
MK14	GO:0007178
MK14	GO:0048010
S10AD	GO:0005737
S10AD	GO:0005829
S10AD	GO:0005576
S10AD	GO:0005615
S10AD	GO:0005730
S10AD	GO:0005654
S10AD	GO:0005634
S10AD	GO:0048471
S10AD	GO:0005886
S10AD	GO:0005509
S10AD	GO:0048306
S10AD	GO:0005507
S10AD	GO:0017134
S10AD	GO:0008289
S10AD	GO:0042803
S10AD	GO:0050786
S10AD	GO:0008270
S10AD	GO:0043303
S10AD	GO:0008284
S10AD	GO:0001819
S10AD	GO:0043123
S10AD	GO:0032730
S10AD	GO:0015031
S100B	GO:0005737
S100B	GO:0005829
S100B	GO:0005576
S100B	GO:0005615
S100B	GO:0043231
S100B	GO:0043025
S100B	GO:0005654
S100B	GO:0005634
S100B	GO:0048471
S100B	GO:0001726
S100B	GO:0005509
S100B	GO:0048306
S100B	GO:0042802
S100B	GO:0042803
S100B	GO:0050786
S100B	GO:0044548
S100B	GO:0048156
S100B	GO:0008270
S100B	GO:0007409
S100B	GO:0007417
S100B	GO:0007611
S100B	GO:0007613
S100B	GO:0008284
S100B	GO:0043123
S100B	GO:0048168
AK1C3	GO:0005737
AK1C3	GO:0005829
AK1C3	GO:0070062
AK1C3	GO:0005634
AK1C3	GO:0047020
AK1C3	GO:0044594
AK1C3	GO:0072582
AK1C3	GO:0047024
AK1C3	GO:0004032
AK1C3	GO:0004033
AK1C3	GO:0047044
AK1C3	GO:0047023
AK1C3	GO:0032052
AK1C3	GO:0047834
AK1C3	GO:0047787
AK1C3	GO:0035410
AK1C3	GO:0045550
AK1C3	GO:0045703
AK1C3	GO:0047086
AK1C3	GO:0004745
AK1C3	GO:0052650
AK1C3	GO:0016655
AK1C3	GO:0018636
AK1C3	GO:0036131
AK1C3	GO:0036130
AK1C3	GO:0047017
AK1C3	GO:0001758
AK1C3	GO:0016229
AK1C3	GO:0047045
AK1C3	GO:0047035
AK1C3	GO:0071276
AK1C3	GO:0071277
AK1C3	GO:0071384
AK1C3	GO:0071395
AK1C3	GO:0071799
AK1C3	GO:0071379
AK1C3	GO:0034614
AK1C3	GO:0009267
AK1C3	GO:0019371
AK1C3	GO:0044597
AK1C3	GO:0044598
AK1C3	GO:0016488
AK1C3	GO:0007186
AK1C3	GO:0030216
AK1C3	GO:0043170
AK1C3	GO:0008584
AK1C3	GO:1900053
AK1C3	GO:0010942
AK1C3	GO:0008284
AK1C3	GO:2000353
AK1C3	GO:0051897
AK1C3	GO:2000379
AK1C3	GO:0042448
AK1C3	GO:0006693
AK1C3	GO:0048385
AK1C3	GO:2000224
AK1C3	GO:0070293
AK1C3	GO:0007584
AK1C3	GO:0042574
AK1C3	GO:0001523
AK1C3	GO:0008202
AK1C3	GO:0061370
LGUL	GO:0005737
LGUL	GO:0005829
LGUL	GO:0070062
LGUL	GO:0005654
LGUL	GO:0005886
LGUL	GO:0004462
LGUL	GO:0008270
LGUL	GO:0005975
LGUL	GO:0006749
LGUL	GO:0009438
LGUL	GO:0043066
LGUL	GO:0030316
LGUL	GO:0006357
PSA3	GO:0005737
PSA3	GO:0005829
PSA3	GO:0070062
PSA3	GO:0005654
PSA3	GO:0005634
PSA3	GO:0000502
PSA3	GO:0005839
PSA3	GO:0019773
PSA3	GO:0045202
PSA3	GO:0031625
PSA3	GO:0010498
PSA3	GO:0052548
PSA3	GO:0006511
AATC	GO:0005737
AATC	GO:0005829
AATC	GO:0070062
AATC	GO:0005654
AATC	GO:0005634
AATC	GO:0004069
AATC	GO:0047801
AATC	GO:0004609
AATC	GO:0030170
AATC	GO:0006103
AATC	GO:0006532
AATC	GO:0006533
AATC	GO:0006531
AATC	GO:0032869
AATC	GO:0055089
AATC	GO:0019551
AATC	GO:0019550
AATC	GO:0006536
AATC	GO:0006114
AATC	GO:0007219
AATC	GO:0006107
AATC	GO:0051384
KCY	GO:0005737
KCY	GO:0005829
KCY	GO:0070062
KCY	GO:0005730
KCY	GO:0005654
KCY	GO:0005634
KCY	GO:0005524
KCY	GO:0036430
KCY	GO:0004127
KCY	GO:0036431
KCY	GO:0004550
KCY	GO:0050145
KCY	GO:0033862
KCY	GO:0004849
KCY	GO:0006207
KCY	GO:0046705
KCY	GO:0015949
KCY	GO:0006165
KCY	GO:0009142
KCY	GO:0009220
KCY	GO:0006225
HPRT	GO:0005737
HPRT	GO:0005829
HPRT	GO:0070062
HPRT	GO:0052657
HPRT	GO:0004422
HPRT	GO:0042802
HPRT	GO:0000287
HPRT	GO:0000166
HPRT	GO:0046083
HPRT	GO:0044209
HPRT	GO:0021954
HPRT	GO:0021895
HPRT	GO:0048813
HPRT	GO:0042417
HPRT	GO:0046038
HPRT	GO:0032263
HPRT	GO:0007625
HPRT	GO:0006178
HPRT	GO:0046100
HPRT	GO:0043103
HPRT	GO:0046040
HPRT	GO:0032264
HPRT	GO:0007626
HPRT	GO:0046651
HPRT	GO:0045964
HPRT	GO:0051289
HPRT	GO:0006164
HPRT	GO:0006166
HPRT	GO:0001975
HPRT	GO:0021756
HPRT	GO:0001913
FAS	GO:0005737
FAS	GO:0005829
FAS	GO:0070062
FAS	GO:0042587
FAS	GO:0005794
FAS	GO:0042470
FAS	GO:0016020
FAS	GO:0005886
FAS	GO:0008659
FAS	GO:0008693
FAS	GO:0047451
FAS	GO:0004317
FAS	GO:0004316
FAS	GO:0004315
FAS	GO:0004313
FAS	GO:0004314
FAS	GO:0045296
FAS	GO:0047117
FAS	GO:0004312
FAS	GO:0016295
FAS	GO:0004320
FAS	GO:0016296
FAS	GO:0031177
FAS	GO:0003723
FAS	GO:0071353
FAS	GO:0090557
FAS	GO:0008611
FAS	GO:0006633
FAS	GO:0006631
FAS	GO:0002068
FAS	GO:0006954
FAS	GO:0030879
FAS	GO:0030224
FAS	GO:0030223
FAS	GO:0001649
PNPH	GO:0005737
PNPH	GO:0005829
PNPH	GO:0070062
PNPH	GO:0005576
PNPH	GO:1904813
PNPH	GO:0005634
PNPH	GO:0034774
PNPH	GO:0047975
PNPH	GO:0042802
PNPH	GO:0001882
PNPH	GO:0042301
PNPH	GO:0002060
PNPH	GO:0004731
PNPH	GO:0000255
PNPH	GO:0046059
PNPH	GO:0006157
PNPH	GO:0006149
PNPH	GO:0006955
PNPH	GO:0006204
PNPH	GO:0006148
PNPH	GO:0006738
PNPH	GO:0006139
PNPH	GO:0009165
PNPH	GO:0046638
PNPH	GO:0032743
PNPH	GO:0042102
PNPH	GO:0006166
PNPH	GO:0043101
PNPH	GO:0009410
PNPH	GO:0034418
IMDH2	GO:0005737
IMDH2	GO:0005829
IMDH2	GO:0070062
IMDH2	GO:0005576
IMDH2	GO:1904813
IMDH2	GO:0016020
IMDH2	GO:0005634
IMDH2	GO:0005778
IMDH2	GO:0034774
IMDH2	GO:0003677
IMDH2	GO:0042802
IMDH2	GO:0003938
IMDH2	GO:0046872
IMDH2	GO:0000166
IMDH2	GO:0003723
IMDH2	GO:0097294
IMDH2	GO:0071353
IMDH2	GO:0007623
IMDH2	GO:0006177
IMDH2	GO:0006183
IMDH2	GO:0046651
IMDH2	GO:0060041
GSTP1	GO:0005737
GSTP1	GO:0005829
GSTP1	GO:0070062
GSTP1	GO:0005576
GSTP1	GO:0005615
GSTP1	GO:1904813
GSTP1	GO:0005739
GSTP1	GO:0005634
GSTP1	GO:0034774
GSTP1	GO:0097057
GSTP1	GO:0031982
GSTP1	GO:0035731
GSTP1	GO:0005504
GSTP1	GO:0004602
GSTP1	GO:0004364
GSTP1	GO:0008432
GSTP1	GO:0019207
GSTP1	GO:0070026
GSTP1	GO:0035730
GSTP1	GO:0071222
GSTP1	GO:0007417
GSTP1	GO:0035726
GSTP1	GO:1901687
GSTP1	GO:0006749
GSTP1	GO:0051122
GSTP1	GO:0043651
GSTP1	GO:0002674
GSTP1	GO:0043066
GSTP1	GO:0009890
GSTP1	GO:0070373
GSTP1	GO:2001237
GSTP1	GO:0048147
GSTP1	GO:0043124
GSTP1	GO:0032691
GSTP1	GO:0043508
GSTP1	GO:0070664
GSTP1	GO:0043407
GSTP1	GO:0043409
GSTP1	GO:0071638
GSTP1	GO:0051771
GSTP1	GO:0006469
GSTP1	GO:0032873
GSTP1	GO:0032720
GSTP1	GO:0010804
GSTP1	GO:0035732
GSTP1	GO:0032930
GSTP1	GO:0006693
GSTP1	GO:0070372
GSTP1	GO:0032872
GSTP1	GO:0000302
GSTP1	GO:0006805
CAH1	GO:0005737
CAH1	GO:0005829
CAH1	GO:0070062
CAH1	GO:0004064
CAH1	GO:0004089
CAH1	GO:0016836
CAH1	GO:0008270
CAH1	GO:0006730
PDE2A	GO:0005737
PDE2A	GO:0005829
PDE2A	GO:0005783
PDE2A	GO:0005794
PDE2A	GO:0005743
PDE2A	GO:0005759
PDE2A	GO:0005741
PDE2A	GO:0005634
PDE2A	GO:0048471
PDE2A	GO:0005886
PDE2A	GO:0042734
PDE2A	GO:0097060
PDE2A	GO:0004115
PDE2A	GO:0047555
PDE2A	GO:0004114
PDE2A	GO:0030552
PDE2A	GO:0030553
PDE2A	GO:0004118
PDE2A	GO:0042802
PDE2A	GO:0000287
PDE2A	GO:0042301
PDE2A	GO:0042803
PDE2A	GO:0030911
PDE2A	GO:0008270
PDE2A	GO:0007193
PDE2A	GO:0035904
PDE2A	GO:0019933
PDE2A	GO:1904613
PDE2A	GO:0071320
PDE2A	GO:0071321
PDE2A	GO:0097011
PDE2A	GO:0036006
PDE2A	GO:0071260
PDE2A	GO:0071560
PDE2A	GO:0071466
PDE2A	GO:0046069
PDE2A	GO:0019934
PDE2A	GO:0061028
PDE2A	GO:0003170
PDE2A	GO:0030224
PDE2A	GO:0043951
PDE2A	GO:0010754
PDE2A	GO:0000122
PDE2A	GO:0043116
PDE2A	GO:0010628
PDE2A	GO:0050729
PDE2A	GO:0043117
PDE2A	GO:0043949
PDE2A	GO:0010752
PDE2A	GO:0010821
PDE2A	GO:0007165
PDE2A	GO:0003281
BCL2	GO:0005737
BCL2	GO:0005829
BCL2	GO:0005783
BCL2	GO:0005789
BCL2	GO:0016020
BCL2	GO:0005741
BCL2	GO:0005739
BCL2	GO:0043209
BCL2	GO:0031965
BCL2	GO:0005654
BCL2	GO:0005634
BCL2	GO:0046930
BCL2	GO:0032991
BCL2	GO:0051434
BCL2	GO:0015267
BCL2	GO:0016248
BCL2	GO:0140297
BCL2	GO:0042802
BCL2	GO:0002020
BCL2	GO:0046982
BCL2	GO:0042803
BCL2	GO:0051721
BCL2	GO:0043565
BCL2	GO:0031625
BCL2	GO:0007015
BCL2	GO:0006915
BCL2	GO:0031103
BCL2	GO:0007409
BCL2	GO:0001782
BCL2	GO:0002326
BCL2	GO:0042100
BCL2	GO:0050853
BCL2	GO:0001662
BCL2	GO:0001658
BCL2	GO:0043375
BCL2	GO:0007569
BCL2	GO:0098609
BCL2	GO:0006974
BCL2	GO:0042149
BCL2	GO:0071456
BCL2	GO:0071310
BCL2	GO:0021747
BCL2	GO:0051607
BCL2	GO:0048546
BCL2	GO:0043583
BCL2	GO:0032469
BCL2	GO:0097192
BCL2	GO:0008625
BCL2	GO:0007565
BCL2	GO:0048041
BCL2	GO:0022612
BCL2	GO:0032835
BCL2	GO:0031069
BCL2	GO:0048873
BCL2	GO:0006959
BCL2	GO:0008630
BCL2	GO:0070059
BCL2	GO:0008631
BCL2	GO:0002320
BCL2	GO:0008584
BCL2	GO:0006582
BCL2	GO:0030318
BCL2	GO:0014031
BCL2	GO:0001656
BCL2	GO:2000811
BCL2	GO:0043066
BCL2	GO:2001234
BCL2	GO:0010507
BCL2	GO:0010523
BCL2	GO:0030308
BCL2	GO:0030336
BCL2	GO:0032848
BCL2	GO:2001240
BCL2	GO:2000134
BCL2	GO:2001243
BCL2	GO:1902166
BCL2	GO:0051902
BCL2	GO:0033033
BCL2	GO:0043524
BCL2	GO:0030279
BCL2	GO:0033689
BCL2	GO:2000378
BCL2	GO:0046671
BCL2	GO:0051402
BCL2	GO:0048599
BCL2	GO:0035265
BCL2	GO:0001503
BCL2	GO:0001541
BCL2	GO:0018105
BCL2	GO:0018107
BCL2	GO:0048753
BCL2	GO:0030890
BCL2	GO:0043085
BCL2	GO:0030307
BCL2	GO:0008284
BCL2	GO:0045636
BCL2	GO:0040018
BCL2	GO:0014042
BCL2	GO:0033138
BCL2	GO:0048743
BCL2	GO:0014911
BCL2	GO:0009791
BCL2	GO:0006470
BCL2	GO:0000209
BCL2	GO:0072593
BCL2	GO:0051924
BCL2	GO:0001952
BCL2	GO:0010468
BCL2	GO:0010559
BCL2	GO:0046902
BCL2	GO:0051881
BCL2	GO:0006808
BCL2	GO:0032880
BCL2	GO:0031647
BCL2	GO:0022898
BCL2	GO:0045069
BCL2	GO:0001836
BCL2	GO:0003014
BCL2	GO:0034097
BCL2	GO:0010332
BCL2	GO:0051384
BCL2	GO:0042542
BCL2	GO:0010039
BCL2	GO:0002931
BCL2	GO:0035094
BCL2	GO:0009314
BCL2	GO:0009636
BCL2	GO:0010224
BCL2	GO:0009410
BCL2	GO:0048536
BCL2	GO:0033077
BCL2	GO:0043029
BCL2	GO:0048538
PA24A	GO:0005737
PA24A	GO:0005829
PA24A	GO:0005783
PA24A	GO:0005789
PA24A	GO:0005794
PA24A	GO:0000139
PA24A	GO:0043231
PA24A	GO:0005743
PA24A	GO:0005635
PA24A	GO:0005634
PA24A	GO:0005509
PA24A	GO:0047498
PA24A	GO:0005544
PA24A	GO:0047499
PA24A	GO:1902387
PA24A	GO:0004622
PA24A	GO:0008374
PA24A	GO:0102545
PA24A	GO:0032266
PA24A	GO:0070273
PA24A	GO:0010314
PA24A	GO:0004623
PA24A	GO:0019369
PA24A	GO:0050482
PA24A	GO:0071236
PA24A	GO:0006071
PA24A	GO:0046475
PA24A	GO:0006690
PA24A	GO:0019370
PA24A	GO:0006640
PA24A	GO:0036151
PA24A	GO:0034638
PA24A	GO:0034478
PA24A	GO:0006663
PA24A	GO:0043032
PA24A	GO:0010572
PA24A	GO:0032308
PA24A	GO:0002827
PA24A	GO:0001516
PA24A	GO:0042127
EST1	GO:0005737
EST1	GO:0005829
EST1	GO:0005783
EST1	GO:0005788
EST1	GO:0005811
EST1	GO:0052689
EST1	GO:0080030
EST1	GO:0047374
EST1	GO:0004771
EST1	GO:0071397
EST1	GO:0071404
EST1	GO:0006695
EST1	GO:0090122
EST1	GO:0042632
EST1	GO:0008203
EST1	GO:0030855
EST1	GO:0016042
EST1	GO:0051791
EST1	GO:0010887
EST1	GO:0010875
EST1	GO:0090205
EST1	GO:0070857
EST1	GO:0120188
EST1	GO:0009636
EST1	GO:0043691
NISCH	GO:0005737
NISCH	GO:0005829
NISCH	GO:0005769
NISCH	GO:0045171
NISCH	GO:0043231
NISCH	GO:0016020
NISCH	GO:0015630
NISCH	GO:0005654
NISCH	GO:0005886
NISCH	GO:0055037
NISCH	GO:0042802
NISCH	GO:0005178
NISCH	GO:0035091
NISCH	GO:0019901
NISCH	GO:0030036
NISCH	GO:0006915
NISCH	GO:0030336
NISCH	GO:0016601
MTOR	GO:0005737
MTOR	GO:0005829
MTOR	GO:0030425
MTOR	GO:0012505
MTOR	GO:0005789
MTOR	GO:0000139
MTOR	GO:0005765
MTOR	GO:0005764
MTOR	GO:0016020
MTOR	GO:0005741
MTOR	GO:0005635
MTOR	GO:0005654
MTOR	GO:0005634
MTOR	GO:0045335
MTOR	GO:0016605
MTOR	GO:0031931
MTOR	GO:0031932
MTOR	GO:0005524
MTOR	GO:0042802
MTOR	GO:0016301
MTOR	GO:0051219
MTOR	GO:0004672
MTOR	GO:0106310
MTOR	GO:0004674
MTOR	GO:0004712
MTOR	GO:0043022
MTOR	GO:0001002
MTOR	GO:0001003
MTOR	GO:0001006
MTOR	GO:0001156
MTOR	GO:0006207
MTOR	GO:0032148
MTOR	GO:0043276
MTOR	GO:0048266
MTOR	GO:0055013
MTOR	GO:0060048
MTOR	GO:0034198
MTOR	GO:0071230
MTOR	GO:0071456
MTOR	GO:0071233
MTOR	GO:1990253
MTOR	GO:0031669
MTOR	GO:0009267
MTOR	GO:0006112
MTOR	GO:0007281
MTOR	GO:0003007
MTOR	GO:0003179
MTOR	GO:0006954
MTOR	GO:0007040
MTOR	GO:0035264
MTOR	GO:0010507
MTOR	GO:0070885
MTOR	GO:0045792
MTOR	GO:0016242
MTOR	GO:0019228
MTOR	GO:0051647
MTOR	GO:0018105
MTOR	GO:0018107
MTOR	GO:0016310
MTOR	GO:0030838
MTOR	GO:1904690
MTOR	GO:0010718
MTOR	GO:0010628
MTOR	GO:0051549
MTOR	GO:0010592
MTOR	GO:0046889
MTOR	GO:0010831
MTOR	GO:0048714
MTOR	GO:0050731
MTOR	GO:0032516
MTOR	GO:0051496
MTOR	GO:0045945
MTOR	GO:1901838
MTOR	GO:0045727
MTOR	GO:1903691
MTOR	GO:0009791
MTOR	GO:0046777
MTOR	GO:0030163
MTOR	GO:0006468
MTOR	GO:0032956
MTOR	GO:0001558
MTOR	GO:0008361
MTOR	GO:1900034
MTOR	GO:0042752
MTOR	GO:0043087
MTOR	GO:1904059
MTOR	GO:0016241
MTOR	GO:0090559
MTOR	GO:0031641
MTOR	GO:0045670
MTOR	GO:0051896
MTOR	GO:1901796
MTOR	GO:0043200
MTOR	GO:0009408
MTOR	GO:0032868
MTOR	GO:0007584
MTOR	GO:0031667
MTOR	GO:0048511
MTOR	GO:0031529
MTOR	GO:0002296
MTOR	GO:0031929
MTOR	GO:0038202
MTOR	GO:0050882
MMAC	GO:0005737
MMAC	GO:0005829
MMAC	GO:0031419
MMAC	GO:0033787
MMAC	GO:0032451
MMAC	GO:0071949
MMAC	GO:0043295
MMAC	GO:0016491
MMAC	GO:0042803
MMAC	GO:0016740
MMAC	GO:0009235
MMAC	GO:0070988
MMAC	GO:0006749
S10AC	GO:0005737
S10AC	GO:0005856
S10AC	GO:0005829
S10AC	GO:0005576
S10AC	GO:0005615
S10AC	GO:0005634
S10AC	GO:0005886
S10AC	GO:0034774
S10AC	GO:0005509
S10AC	GO:0048306
S10AC	GO:0005507
S10AC	GO:0050786
S10AC	GO:0008270
S10AC	GO:0061844
S10AC	GO:0042742
S10AC	GO:0050832
S10AC	GO:0006954
S10AC	GO:0045087
S10AC	GO:0031640
S10AC	GO:0045576
S10AC	GO:0002548
S10AC	GO:0030593
S10AC	GO:0043123
S10AC	GO:0050729
S10AC	GO:0043406
S10AC	GO:0051092
S10AC	GO:0006805
TBA4A	GO:0005737
TBA4A	GO:0005856
TBA4A	GO:0005829
TBA4A	GO:0070062
TBA4A	GO:0005576
TBA4A	GO:0005874
TBA4A	GO:0015630
TBA4A	GO:0005525
TBA4A	GO:0003924
TBA4A	GO:0019901
TBA4A	GO:0005200
TBA4A	GO:0000226
TBA4A	GO:0000278
BTK	GO:0005737
BTK	GO:0031410
BTK	GO:0005829
BTK	GO:0045121
BTK	GO:0005634
BTK	GO:0048471
BTK	GO:0005886
BTK	GO:0005524
BTK	GO:0042802
BTK	GO:0046872
BTK	GO:0004715
BTK	GO:0005547
BTK	GO:0016004
BTK	GO:0043274
BTK	GO:0004712
BTK	GO:0004713
BTK	GO:0002250
BTK	GO:0097190
BTK	GO:0042113
BTK	GO:0002344
BTK	GO:0050853
BTK	GO:0019722
BTK	GO:0048469
BTK	GO:0098761
BTK	GO:0071226
BTK	GO:0034614
BTK	GO:0038095
BTK	GO:0002553
BTK	GO:0007249
BTK	GO:0045087
BTK	GO:0035556
BTK	GO:0007498
BTK	GO:0002755
BTK	GO:0030889
BTK	GO:0001818
BTK	GO:0018108
BTK	GO:0045579
BTK	GO:0051092
BTK	GO:0001812
BTK	GO:0001805
BTK	GO:0046777
BTK	GO:0006468
BTK	GO:0002902
BTK	GO:0002721
PRDX5	GO:0005737
PRDX5	GO:0031410
PRDX5	GO:0005829
PRDX5	GO:0070062
PRDX5	GO:0005615
PRDX5	GO:0043231
PRDX5	GO:0005759
PRDX5	GO:0005739
PRDX5	GO:0005634
PRDX5	GO:0048471
PRDX5	GO:0005782
PRDX5	GO:0005777
PRDX5	GO:0016209
PRDX5	GO:0043027
PRDX5	GO:0004601
PRDX5	GO:0051920
PRDX5	GO:0072541
PRDX5	GO:0001016
PRDX5	GO:0005102
PRDX5	GO:0008379
PRDX5	GO:0045454
PRDX5	GO:0034599
PRDX5	GO:0034614
PRDX5	GO:0042744
PRDX5	GO:0006954
PRDX5	GO:0070995
PRDX5	GO:0043066
PRDX5	GO:0051354
PRDX5	GO:0016480
PRDX5	GO:0032967
PRDX5	GO:2001057
PRDX5	GO:0060785
PRDX5	GO:0006979
FKB1A	GO:0005737
FKB1A	GO:0098562
FKB1A	GO:0005829
FKB1A	GO:0031312
FKB1A	GO:0016020
FKB1A	GO:1990425
FKB1A	GO:0016529
FKB1A	GO:0014802
FKB1A	GO:0030018
FKB1A	GO:0048185
FKB1A	GO:0005528
FKB1A	GO:0005527
FKB1A	GO:0003755
FKB1A	GO:0046332
FKB1A	GO:0005160
FKB1A	GO:0044325
FKB1A	GO:0034713
FKB1A	GO:0006458
FKB1A	GO:1990000
FKB1A	GO:0070588
FKB1A	GO:0061077
FKB1A	GO:0003007
FKB1A	GO:0060347
FKB1A	GO:0032515
FKB1A	GO:0030512
FKB1A	GO:0043123
FKB1A	GO:0032092
FKB1A	GO:0031398
FKB1A	GO:0006457
FKB1A	GO:0022417
FKB1A	GO:0000413
FKB1A	GO:0042026
FKB1A	GO:0032925
FKB1A	GO:1902991
FKB1A	GO:0050776
FKB1A	GO:0032880
FKB1A	GO:0060314
FKB1A	GO:0007183
FKB1A	GO:0097435
FKB1A	GO:0042110
FKB1A	GO:0055010
TBA1B	GO:0005737
TBA1B	GO:0005881
TBA1B	GO:0005874
TBA1B	GO:0015630
TBA1B	GO:0003725
TBA1B	GO:0005525
TBA1B	GO:0003924
TBA1B	GO:0005200
TBA1B	GO:0005198
TBA1B	GO:0031625
TBA1B	GO:0051301
TBA1B	GO:0071353
TBA1B	GO:0030705
TBA1B	GO:0000226
TBA1B	GO:0007017
TBA1B	GO:0000278
TBA1C	GO:0005737
TBA1C	GO:0005881
TBA1C	GO:0045121
TBA1C	GO:0005874
TBA1C	GO:0015630
TBA1C	GO:0005634
TBA1C	GO:0031982
TBA1C	GO:0005525
TBA1C	GO:0003924
TBA1C	GO:0005200
TBA1C	GO:0005198
TBA1C	GO:0051301
TBA1C	GO:0030705
TBA1C	GO:0000226
TBA1C	GO:0007017
TBA1C	GO:0000278
CP2A6	GO:0005737
CP2A6	GO:0005881
CP2A6	GO:0005789
CP2A6	GO:0043231
CP2A6	GO:0008392
CP2A6	GO:0008389
CP2A6	GO:0019899
CP2A6	GO:0020037
CP2A6	GO:0005506
CP2A6	GO:0016712
CP2A6	GO:0008395
CP2A6	GO:0046226
CP2A6	GO:0009804
CP2A6	GO:0019373
CP2A6	GO:0006082
CP2A6	GO:0008202
CP2A6	GO:0042178
CP2A6	GO:0006805
TBA1A	GO:0005737
TBA1A	GO:0005881
TBA1A	GO:0036464
TBA1A	GO:0005829
TBA1A	GO:0070062
TBA1A	GO:0005874
TBA1A	GO:0015630
TBA1A	GO:0031594
TBA1A	GO:0005634
TBA1A	GO:0055037
TBA1A	GO:0005525
TBA1A	GO:0003924
TBA1A	GO:0042802
TBA1A	GO:0005200
TBA1A	GO:0005198
TBA1A	GO:0051301
TBA1A	GO:0030705
TBA1A	GO:0000226
TBA1A	GO:0007017
TBA1A	GO:0000278
TBA1A	GO:0050807
CAH8	GO:0005737
CAH8	GO:0004089
CAH8	GO:0016836
CAH8	GO:0008270
CAH8	GO:0006730
CAH8	GO:0048015
PTGR2	GO:0005737
PTGR2	GO:0036132
PTGR2	GO:0047522
PTGR2	GO:0006693
CKS1	GO:0000307
CKS1	GO:0005654
CKS1	GO:0019005
CKS1	GO:0061575
CKS1	GO:0042393
CKS1	GO:0019901
CKS1	GO:0043130
CKS1	GO:0051301
CKS1	GO:0008283
CKS1	GO:0044772
CKS1	GO:0007346
CKS1	GO:0006355
CRBN	GO:0031464
CRBN	GO:0005737
CRBN	GO:0005829
CRBN	GO:0016020
CRBN	GO:0005634
CRBN	GO:0048471
CRBN	GO:0046872
CRBN	GO:0044325
CRBN	GO:0035641
CRBN	GO:1902607
CRBN	GO:0031333
CRBN	GO:0031334
CRBN	GO:0043161
CRBN	GO:0016567
NOS2	GO:0030863
NOS2	GO:0005737
NOS2	GO:0005829
NOS2	GO:0005654
NOS2	GO:0005634
NOS2	GO:0048471
NOS2	GO:0005782
NOS2	GO:0005777
NOS2	GO:0005886
NOS2	GO:0012506
NOS2	GO:0034618
NOS2	GO:0005516
NOS2	GO:0050660
NOS2	GO:0010181
NOS2	GO:0020037
NOS2	GO:0046872
NOS2	GO:0050661
NOS2	GO:0004517
NOS2	GO:0016491
NOS2	GO:0042803
NOS2	GO:0034617
NOS2	GO:0006527
NOS2	GO:0045454
NOS2	GO:0071346
